,1 Acropora sp,10B Pocillopora damicornis,11B Pocillopora damicornis,12B Pocillopora damicornis,16 Acropora sp,17 Montipora sp,20 Montipora sp,21 Acropora sp,22 Acropora sp,25A Porites sp,27 Acropora sp,2B Pocillopora damicornis,30B Montipora sp,31B Porites sp,32B Porites sp,33B Montipora sp,34B Montipora sp,35B Montipora sp,36B Montipora sp,3B Pocillopora sp,42B Montipora sp,42C Montipora sp,43B Pocillopora damicornis,45 Porites sp,46B Porites sp,48B Acropora sp,49B Acropora sp,5 Acropora sp,50B Acropora sp,6B Pocillopora damicornis,'7B Porites sp.',8B Montipora sp,9B Montipora sp
Zotu2835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491569582,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196627833,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.695146613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589883498,0.18958544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639040456,0.063195147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491569582,0.505561173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.442366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.56875632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.18958544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344098707,0.18958544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147470875,0.18958544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491569582,0.18958544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344098707,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54072654,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196627833,0.695146613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196627833,0.126390293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196627833,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344098707,0.126390293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491569582,0.56875632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786511331,0.631951466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54072654,0.631951466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688197414,0.063195147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639040456,0.821536906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54072654,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.063195147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344098707,0.758341759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147470875,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54072654,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344098707,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.442366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.18958544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442412624,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.442366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.18958544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.18958544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147470875,0.442366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147470875,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344098707,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.126390293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.56875632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442412624,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.505561173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442412624,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786511331,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.442366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688197414,0.442366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737354373,0.505561173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049156958,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.126390293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344098707,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344098707,0.126390293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54072654,0.18958544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442412624,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491569582,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589883498,0.631951466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.126390293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.821536906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344098707,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.505561173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.18958544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688197414,0.442366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.126390293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344098707,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196627833,0.505561173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.032296122,0.947927199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.505561173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.063195147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196627833,0.18958544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147470875,0.18958544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147470875,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344098707,0.505561173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54072654,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147470875,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491569582,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835668289,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589883498,0.442366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.126390293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442412624,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147470875,0.56875632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098313916,0.18958544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54072654,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196627833,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.884732053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.18958544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.505561173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147470875,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344098707,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491569582,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.56875632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54072654,0.56875632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.18958544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.18958544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344098707,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196627833,0.18958544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344098707,0.18958544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491569582,0.442366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442412624,0.442366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.126390293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098313916,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344098707,0.126390293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.18958544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147470875,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.695146613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344098707,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442412624,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049156958,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344098707,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147470875,0.18958544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344098707,0.18958544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442412624,0.126390293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393255665,0.442366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.631951466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.18958544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.063195147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344098707,0.505561173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688197414,0.631951466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147470875,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196627833,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54072654,0.821536906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196627833,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344098707,0.442366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589883498,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344098707,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196627833,0.631951466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344098707,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049156958,0.505561173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442412624,0.126390293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.37917088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245784791,0.126390293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.18958544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.505561173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639040456,0.442366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147470875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688197414,0.821536906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.442366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147470875,0.442366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098313916,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.315975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54072654,0.252780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589883498,0.442366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294941749,0.442366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098313916,0.505561173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737354373,1.200707786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
