,1 Acropora sp,10B Pocillopora damicornis,11B Pocillopora damicornis,12B Pocillopora damicornis,16 Acropora sp,17 Montipora sp,20 Montipora sp,22 Acropora sp,25A Porites sp,2B Pocillopora damicornis,31B Porites sp,32B Porites sp,33B Montipora sp,34B Montipora sp,35B Montipora sp,42B Montipora sp,43B Pocillopora damicornis,46B Porites sp,48B Acropora sp,49B Acropora sp,5 Acropora sp,50B Acropora sp,'7B Porites sp.',8B Montipora sp,9B Montipora sp
Zotu9732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.460207612,0,0,13.51351351,0,0,0
Zotu6277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.347593583
Zotu2422,0,19.41747573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6860,0,0,20.95238095,9.900990099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8581,0,38.83495146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7302,0,19.41747573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10491,0,0,0,0,0,0,22.72727273,0,0,0,0,0,0,0,0,0,0,0,3.460207612,0,0,13.51351351,0,16.94915254,0
Zotu4156,0,9.708737864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.347593583
Zotu9633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0855615
Zotu2151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.2688172,0,0,0,0,0,0,0,0,0,0
Zotu5007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.460207612,0,0,0,0,0,0
Zotu3247,0,9.708737864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4272,0,9.708737864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7714,0,0,17.14285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.94915254,0
Zotu3853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.460207612,0,0,0,0,0,0
Zotu3939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.460207612,0,0,0,0,0,0
Zotu3589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4074,0,9.708737864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7244,0,0,0,0,0,0,0,0,0,0,0,0,0,34.48275862,0,0,0,0,0,0,0,0,0,0,0
Zotu2951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3187,0,0,0,0,0,10.52631579,34.09090909,0,0,0,0,0,60.60606061,17.24137931,0,0,0,0,0,0,0,0,0,0,21.39037433
Zotu5307,0,0,0,0,0,0,0,0,0,0,23.80952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1152,0,0,0,0,47.61904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.30103806,0,0,0,0,0,0
Zotu2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1912,0,0,0,0,0,0,0,0,23.80952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2527,0,0,0,0,0,0,0,20.40816327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.04278075
Zotu2915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3755,0,19.41747573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.460207612,0,0,0,0,0,0
Zotu9080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.460207612,0,0,0,0,0,0
Zotu2650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.06228374,0,0,0,0,0,0
Zotu8109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.30103806,65.78947368,0,0,0,0,16.04278075
Zotu5777,0,0,0,0,0,0,0,0,23.80952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4247,0,0,0,0,0,0,0,0,0,0,0,0,10.1010101,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9609,0,0,19.04761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4227,0,0,53.33333333,39.6039604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.460207612,0,0,0,0,0,0
Zotu5241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.460207612,0,0,0,0,0,0
Zotu8767,0,0,45.71428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.89830508,0
Zotu4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4929,0,0,0,0,0,0,0,0,0,0,0,0,0,77.5862069,0,0,0,0,0,0,0,0,0,0,0
Zotu10736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3863,0,0,0,9.900990099,0,0,0,0,0,0,0,0,0,0,0,31.25,27.02702703,0,0,0,0,0,0,0,0
Zotu3692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2949,0,0,0,0,23.80952381,0,0,0,0,0,0,0,0,0,0,0,0,0,55.3633218,13.15789474,0,40.54054054,0,0,0
Zotu1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5678,0,0,0,0,0,0,11.36363636,0,0,0,0,0,20.2020202,25.86206897,139.7849462,0,0,0,0,0,0,13.51351351,0,0,0
Zotu2579,0,0,140.952381,9.900990099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.460207612,0,0,0,0,0,0
Zotu9013,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2341,0,0,0,0,0,0,0,0,0,0,0,12.98701299,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5943,0,0,30.47619048,29.7029703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7839,0,0,5.714285714,0,0,0,0,0,0,0,0,0,0,8.620689655,0,0,0,0,0,0,0,0,0,0,0
Zotu2361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10769,0,0,0,0,0,10.52631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6630,0,0,0,0,0,0,0,0,0,0,0,25.97402597,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8744,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.15789474,0,0,0,0,5.347593583
Zotu1639,0,9.708737864,0,0,0,0,0,0,0,0,0,0,0,0,215.0537634,0,54.05405405,0,0,13.15789474,90.90909091,27.02702703,0,0,0
Zotu5148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.47368421,0,0,0,0,0
Zotu9327,0,0,0,0,0,0,11.36363636,0,0,0,0,0,0,0,0,0,0,52.63157895,0,0,0,0,0,0,0
Zotu7025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.460207612,0,0,0,0,0,0
Zotu7314,0,9.708737864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6779,0,0,0,0,0,31.57894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.69518717
Zotu6737,0,0,0,0,0,0,11.36363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4413,0,0,0,0,619.047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5826,20,0,0,0,0,0,0,0,0,0,0,0,10.1010101,0,0,0,0,0,0,0,0,0,0,0,5.347593583
Zotu9374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.460207612,0,0,0,0,0,0
Zotu4369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.38062284,0,0,0,0,0,0
Zotu4372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.460207612,0,0,0,0,0,0
Zotu3278,0,0,0,0,0,0,0,0,0,0,0,25.97402597,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.460207612,0,0,0,0,0,0
Zotu2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1687,0,0,0,0,0,0,0,0,0,0,0,0,0,8.620689655,0,0,0,0,6.920415225,0,0,0,0,0,0
Zotu7922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3810,0,9.708737864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3011,0,0,0,0,0,0,0,0,23.80952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10088,0,0,0,0,0,0,0,0,0,0,47.61904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.347593583
Zotu5413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.347593583
Zotu9508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4236,0,0,0,0,0,0,0,0,0,0,0,0,0,8.620689655,0,0,0,0,0,0,0,0,0,0,0
Zotu8115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.60207612,0,0,0,0,0,0
Zotu2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.347593583
Zotu2342,0,9.708737864,0,0,0,0,0,0,0,0,0,0,0,25.86206897,0,0,0,0,0,0,0,0,0,0,0
Zotu11190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2246,0,0,154.2857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.79661017,0
Zotu4239,0,0,0,0,0,0,0,0,0,0,0,0,0,8.620689655,0,0,0,0,0,0,0,0,0,0,5.347593583
Zotu5344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8504,0,0,20.95238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu8620,0,0,0,0,119.047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.51351351,0,0,0
Zotu4425,0,9.708737864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4191,0,0,74.28571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6152,0,0,0,0,0,0,0,0,0,0,0,0,0,34.48275862,0,0,0,0,0,0,0,0,0,0,0
Zotu6724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.460207612,0,0,0,0,0,0
Zotu5987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.460207612,0,0,0,0,0,0
Zotu7602,0,58.25242718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.347593583
Zotu2121,0,9.708737864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.05405405,0,0,0,0,0,0,0,0
Zotu3643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.460207612,0,0,0,0,0,0
Zotu4197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.460207612,0,0,0,0,0,0
Zotu6173,0,0,0,0,0,0,0,0,0,0,0,12.98701299,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu11061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.125,0,0,0,0,0,0,0,0,0
Zotu10850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.84083045,0,0,0,0,67.79661017,0
Zotu5745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3110,0,126.2135922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.39037433
Zotu3216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.10526316,0,0,0,0,0
Zotu9166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4064,0,9.708737864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.04278075
Zotu5034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.08108108,0,0,0,0,0,0,0,0
Zotu6562,0,0,19.04761905,29.7029703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6672,0,0,0,0,0,0,0,0,0,0,23.80952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.94915254,0
Zotu3655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.52249135,13.15789474,0,67.56756757,0,0,0
Zotu4968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.460207612,0,0,0,0,0,0
Zotu4195,0,9.708737864,0,0,0,0,0,0,0,0,23.80952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.75268817,0,0,0,31.14186851,0,0,0,0,0,0
Zotu5774,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24137931,0,0,0,0,0,0,0,0,0,0,0
Zotu5811,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24137931,0,15.625,54.05405405,0,0,0,0,0,0,0,10.69518717
Zotu3685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.39037433
Zotu4532,0,0,40,39.6039604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.38062284,0,0,0,0,0,0
Zotu4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.347593583
Zotu3413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9372,0,67.96116505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.460207612,0,0,0,0,0,0
Zotu5462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2464,340,0,0,0,0,0,0,0,0,0,0,0,0,0,96.77419355,0,0,0,6.920415225,0,0,0,0,0,5.347593583
Zotu6985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.460207612,0,0,0,0,0,0
Zotu11050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3703,0,0,0,0,0,0,0,20.40816327,0,0,0,0,20.2020202,0,0,0,0,0,0,0,60.60606061,0,43.47826087,0,0
Zotu5025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4530,40,0,0,0,0,0,0,0,0,0,0,0,10.1010101,0,0,0,0,0,0,0,0,0,0,0,0
Zotu7228,0,0,36.19047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.460207612,0,0,0,0,0,0
Zotu6261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.460207612,0,0,0,0,0,0
Zotu9828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.460207612,0,0,0,0,0,0
Zotu4858,0,0,41.9047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9802,0,0,19.04761905,19.8019802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu9419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.04278075
Zotu2687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.460207612,0,0,0,0,0,0
Zotu5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.12456747,0,0,0,0,0,0
Zotu7976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.31578947,0,0,0,0,0
Zotu3876,0,0,60.95238095,0,0,0,0,0,0,0,0,0,0,8.620689655,0,0,0,0,0,0,0,0,0,0,0
Zotu4917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2240,0,9.708737864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3955,0,0,0,0,0,0,22.72727273,0,0,0,0,0,0,0,10.75268817,0,0,0,0,0,0,0,0,50.84745763,10.69518717
